term,estimate,std.error,robust.se,statistic,p.value,model,outcome
gender,-0.3083869225660133,0.14869021573489508,0.18061515521544938,-1.7074255047875109,0.08774299317723781,s3,mortality_heart
dm_age,0.04893322418884336,0.007825955674920969,0.009574970337574876,5.110535329474143,3.2124722792177095e-7,s3,mortality_heart
smoke_current,0.2113105786052627,0.204134454081462,0.23682762154359635,0.8922547852652553,0.3722563833165716,s3,mortality_heart
rx_insulin,0.9478361725682334,0.17455222200286608,0.1991756309719347,4.758795882523351,1.947512528820864e-6,s3,mortality_heart
rx_otherdm,-0.4074878303441619,0.1664672234251404,0.20243251769461887,-2.0129563915165094,0.04411921724201778,s3,mortality_heart
rx_chol,-0.3308492942983485,0.1564261945955412,0.18120074757755397,-1.82587157460123,0.06786960881722633,s3,mortality_heart
rx_htn,0.24814447530193645,0.16015850354919253,0.17513666008078874,1.4168619818801498,0.15652328374867255,s3,mortality_heart
year_fe,-0.052229001308713066,0.14934679641934154,0.15589357694762107,-0.3350298474853879,0.7376025709926741,s3,mortality_heart
duration,1.069241013867649,0.2215132036624246,0.25007095322856326,4.275750542248581,1.9049443375408995e-5,s3,mortality_heart
cluster_MOD,-1.2594190913618464,0.2484222202963623,0.2706297185070669,-4.653661461532945,3.260920341466186e-6,s0,mortality_malignant_neoplasms
cluster_SIDD,-0.620808945967575,0.2705745570728222,0.3821275299207347,-1.6246119354351423,0.10424527235872706,s0,mortality_malignant_neoplasms
cluster_SIRD,-0.7329825622038013,0.21478233184117462,0.29610744011039397,-2.475393937857599,0.013308928541019276,s0,mortality_malignant_neoplasms
cluster_MOD,0.0759928918388303,0.32307630975607565,0.3740550863011219,0.20315962707603577,0.8390102676743236,s1,mortality_malignant_neoplasms
cluster_SIDD,0.37543328916946883,0.30509434859740237,0.4610463437249842,0.8143070523804352,0.4154690706002187,s1,mortality_malignant_neoplasms
cluster_SIRD,0.027761565801383805,0.23786261990493784,0.33588721291372997,0.08265145183872823,0.9341286885433061,s1,mortality_malignant_neoplasms
dm_age,0.05405149993994554,0.008479253081811012,0.010117279613630422,5.34249343737867,9.167669146743029e-8,s1,mortality_malignant_neoplasms
year_fe,-0.0700410995917141,0.16657428963906495,0.20621021989164737,-0.33965872122398694,0.7341135511179092,s1,mortality_malignant_neoplasms
cluster_MOD,0.062333734566259034,0.3231553410167741,0.3745780132242715,0.1664105536513108,0.8678338691413598,s2,mortality_malignant_neoplasms
cluster_SIDD,0.35172905399579113,0.3053614488753644,0.45626741232377893,0.7708835750605727,0.440775943551607,s2,mortality_malignant_neoplasms
cluster_SIRD,0.06361820663661588,0.2379480500728655,0.33784679725491823,0.18830489782211413,0.8506376461299959,s2,mortality_malignant_neoplasms
gender,-0.4321604569958208,0.17075138293621642,0.20587555441210512,-2.0991343932498014,0.03580505536042471,s2,mortality_malignant_neoplasms
dm_age,0.058569285313210616,0.008756802541572833,0.010793917291589433,5.426138048959066,5.758642637486523e-8,s2,mortality_malignant_neoplasms
smoke_current,0.5800389106383069,0.2074751779135234,0.27947606511080497,2.0754511138846063,0.03794474515317565,s2,mortality_malignant_neoplasms
year_fe,-0.06744273408988243,0.16667165344093532,0.20725691593529671,-0.32540643474081843,0.7448734860844127,s2,mortality_malignant_neoplasms
cluster_MOD,-0.8538212587538782,0.21887718700608966,NA,-3.9009148026473994,9.58298745786846e-5,m0,mortality_malignant_neoplasms
cluster_SIDD,-0.8279514205296801,0.2784595532246772,NA,-2.9733274040759565,0.002945900335279436,m0,mortality_malignant_neoplasms
cluster_SIRD,-0.7212139236166244,0.2188782241739198,NA,-3.2950464868700258,9.840539946490354e-4,m0,mortality_malignant_neoplasms
cluster_MOD,0.2738197251201984,0.2978321559943361,NA,0.9193759626324757,0.35789895766742597,m1,mortality_malignant_neoplasms
cluster_SIDD,-0.006993103404856117,0.30954375677802765,NA,-0.022591647389841683,0.9819760065461518,m1,mortality_malignant_neoplasms
cluster_SIRD,-0.08591802977760342,0.24048271824116962,NA,-0.35727319786630146,0.7208872927054989,m1,mortality_malignant_neoplasms
dm_age,0.04486429945567923,0.00817442534016558,NA,5.488373505013927,4.056516064962515e-8,m1,mortality_malignant_neoplasms
year_fe,0.010646407331416786,0.15926217031316764,NA,0.06684831250561296,0.9467024615796601,m1,mortality_malignant_neoplasms
cluster_MOD,0.2667542080689456,0.2974294353538728,NA,0.8968655296392212,0.3697906756647592,m2,mortality_malignant_neoplasms
cluster_SIDD,-0.02009709476456672,0.30930597096490875,NA,-0.06497480375781936,0.9481940615410799,m2,mortality_malignant_neoplasms
cluster_SIRD,-0.03591174216999312,0.24078828513772627,NA,-0.1491423976438567,0.8814412715055618,m2,mortality_malignant_neoplasms
gender,-0.4653878900694605,0.16493774375067852,NA,-2.821597285657947,0.0047785141450563656,m2,mortality_malignant_neoplasms
dm_age,0.04759090536395304,0.008368671261500501,NA,5.68679350363441,1.2944682114096991e-8,m2,mortality_malignant_neoplasms
smoke_current,0.4947868854279854,0.1979397078907815,NA,2.4996848318125093,0.012430383730663857,m2,mortality_malignant_neoplasms
year_fe,0.010938398802991498,0.1591990401363919,NA,0.06870894946112836,0.9452212944017887,m2,mortality_malignant_neoplasms
cluster_MOD,0.10642090114302348,0.3258832360787557,0.37626989394474797,0.28283129438639193,0.7773061638993537,s3,mortality_malignant_neoplasms
cluster_SIDD,0.35575591016078134,0.31022619727182743,0.4554901433981973,0.7810397553427921,0.43477911293337423,s3,mortality_malignant_neoplasms
cluster_SIRD,0.10882757403310497,0.23955075329563874,0.3355536681453898,0.3243224090935934,0.7456939557988702,s3,mortality_malignant_neoplasms
gender,-0.4674051870376833,0.1718007776136074,0.20861636984745247,-2.240501008523282,0.025058415378069594,s3,mortality_malignant_neoplasms
dm_age,0.06516545320503477,0.00930367155486223,0.011192531705976326,5.822226366376004,5.80688246339079e-9,s3,mortality_malignant_neoplasms
smoke_current,0.6221745209036342,0.20880840402018808,0.26975349539487814,2.3064558255041896,0.021085175732568153,s3,mortality_malignant_neoplasms
rx_insulin,0.05499769355221361,0.24972993046135475,0.30068992107619485,0.18290501176551638,0.8548725504169125,s3,mortality_malignant_neoplasms
rx_otherdm,-0.40810997240567487,0.20172799989301485,0.256618973835629,-1.5903343634562257,0.11175945673504015,s3,mortality_malignant_neoplasms
rx_chol,-0.24217604486216932,0.18006993414736103,0.20488240660313325,-1.1820246007324366,0.23719593972669734,s3,mortality_malignant_neoplasms
rx_htn,0.15747157779010784,0.1801712402466158,0.20662491956630827,0.7621131958363494,0.4459924477535657,s3,mortality_malignant_neoplasms
year_fe,-0.04860799429604366,0.16935984782419686,0.21399256636760755,-0.22714805061285318,0.8203086214235051,s3,mortality_malignant_neoplasms
duration,0.6097965126121365,0.22278633767861888,0.2652842308909944,2.2986534501656926,0.021524625811963342,s3,mortality_malignant_neoplasms
cluster_MOD,-0.921179077294964,0.14296687887188464,0.17324800693248282,-5.317112119240485,1.054271105067512e-7,s0,mortality_any_other
cluster_SIDD,-0.6790804112519387,0.18159765401306188,0.21711465685305958,-3.1277501993406722,0.0017614982255322192,s0,mortality_any_other
cluster_SIRD,-0.37081649286898155,0.12424779743126235,0.17714459039894154,-2.0932984294574157,0.03632252277066646,s0,mortality_any_other
cluster_MOD,-0.20993815006813363,0.18754191032961173,0.19667741542269648,-1.067423779272965,0.2857805152988069,s1,mortality_any_other
cluster_SIDD,-0.12579485726002138,0.2032030907757176,0.21642334127155888,-0.5812444097800861,0.5610757407435844,s1,mortality_any_other
cluster_SIRD,0.05649100490650422,0.1420085116940259,0.21067623579331068,0.2681413245010043,0.7885905377669555,s1,mortality_any_other
dm_age,0.02845178437063734,0.004968794621028961,0.008187829621404692,3.4748872028624596,5.110682006849156e-4,s1,mortality_any_other
year_fe,0.01562226433039685,0.10270265001701104,0.13552052974679607,0.11527599810586033,0.9082263622567515,s1,mortality_any_other
cluster_MOD,-0.21117785572892492,0.1875662384312375,0.1950759332728536,-1.0825418194132101,0.27901184361444686,s2,mortality_any_other
cluster_SIDD,-0.12641178811940323,0.2032256682002122,0.2156251713162396,-0.586257102302799,0.5577027538007497,s2,mortality_any_other
cluster_SIRD,0.05758911628323662,0.14208138317141897,0.21147397643802548,0.2723224732103795,0.7853740778432622,s2,mortality_any_other
gender,0.02443049298314142,0.10183108753938126,0.1250712486589317,0.19533260637513244,0.8451325724821311,s2,mortality_any_other
dm_age,0.028674667173348396,0.005003056471603291,0.008321208811198199,3.445973755010173,5.690056180225613e-4,s2,mortality_any_other
smoke_current,0.06512530895804053,0.14290376136506988,0.20315185419063878,0.3205745240057056,0.7485328463375869,s2,mortality_any_other
year_fe,0.017587579678462452,0.1027801834936826,0.1367259863385685,0.12863377437929838,0.8976474402250467,s2,mortality_any_other
cluster_MOD,-0.6581354709486581,0.13108526803535434,NA,-5.020666935442019,5.149237783711561e-7,m0,mortality_any_other
cluster_SIDD,-0.48457399778937793,0.15535115002722097,NA,-3.1192173196302044,0.0018133216364128232,m0,mortality_any_other
cluster_SIRD,-0.5391587152632421,0.1317036163406221,NA,-4.093727493927183,4.2449318099523616e-5,m0,mortality_any_other
cluster_MOD,0.17589052905218172,0.17738651245203027,NA,0.991566532431528,0.32140902194870663,m1,mortality_any_other
cluster_SIDD,0.12822123309877378,0.1763463630528976,NA,0.7270988234688571,0.4671654194361897,m1,mortality_any_other
cluster_SIRD,-0.051505845944588104,0.14619321736910426,NA,-0.3523135127024921,0.7246031553338038,m1,mortality_any_other
dm_age,0.032706937095068944,0.00481075439740285,NA,6.798712715977815,1.0555806980220249e-11,m1,mortality_any_other
year_fe,-0.13018828499633547,0.0971994796408616,NA,-1.3393928185352726,0.18044282607655845,m1,mortality_any_other
cluster_MOD,0.17080258548745764,0.17736076513616345,NA,0.9630235038528902,0.3355357282509362,m2,mortality_any_other
cluster_SIDD,0.12147337921429516,0.17645255447704913,NA,0.6884194993623342,0.4911886479572591,m2,mortality_any_other
cluster_SIRD,-0.03313362287066521,0.14629241726966283,NA,-0.22648899709948428,0.8208211159566442,m2,mortality_any_other
gender,-0.2738232252799682,0.09845706345268562,NA,-2.781143532800532,0.0054167782156472975,m2,mortality_any_other
dm_age,0.032951056087318485,0.004863813043634617,NA,6.774737390542239,1.2463243394912545e-11,m2,mortality_any_other
smoke_current,0.06794290518485462,0.13441502938508496,NA,0.5054710436450177,0.6132280313579389,m2,mortality_any_other
year_fe,-0.13163462516958405,0.09720325010856917,NA,-1.354220409529079,0.1756660694950537,m2,mortality_any_other
cluster_MOD,-0.21513323682504132,0.19007699387023605,0.19839099546116876,-1.0843901273087242,0.2781918592577779,s3,mortality_any_other
cluster_SIDD,-0.279406848005391,0.20663944744694612,0.23499271835028102,-1.1890021527769474,0.23443881979497683,s3,mortality_any_other
cluster_SIRD,-0.0056067950555241325,0.14346545606887284,0.22319797058868543,-0.025120277934141566,0.979959025832624,s3,mortality_any_other
gender,-0.02534808998660121,0.10254326741776382,0.12414656652205952,-0.20417874369563918,0.8382138215319861,s3,mortality_any_other
dm_age,0.04153293391971812,0.005279273992495573,0.008299323617602366,5.004375757999034,5.604334356253703e-7,s3,mortality_any_other
smoke_current,0.19092127776648235,0.14392123963690387,0.19877565776073514,0.9604862080058764,0.33681056905662293,s3,mortality_any_other
rx_insulin,0.9654353838369841,0.12583142464907662,0.17709518800653895,5.4515054570615264,4.9945188882712233e-8,s3,mortality_any_other
rx_otherdm,-0.4786824724518502,0.11727237946083847,0.1365562217108557,-3.5053874986773796,4.559431486658929e-4,s3,mortality_any_other
rx_chol,-0.12989941142203643,0.10864857942293131,0.14011116486536487,-0.9271167757891308,0.35386590695268,s3,mortality_any_other
rx_htn,0.2338562373857232,0.11253067671600234,0.1398241035094626,1.6725030342847647,0.09442517003345983,s3,mortality_any_other
year_fe,0.012135408628522481,0.10429376562262617,0.13322950579280932,0.09108649436405442,0.9274238639660092,s3,mortality_any_other
duration,0.59250604090149706,0.1447343479776835,0.1651405924086668,3.587888551563665,3.333667205793334e-4,s3,mortality_any_other
